免費訂閲：請勿販賣...,https://material.1989.click/v/302.mp4
Channel U,https://iptv.1989.click/comp/zyh5m8?token=9b3bacb1225c02bd5a705d4d152669ce21f30c73071f6008
中天亞洲,https://iptv.1989.click/comp/v2mz8f?token=9b3bacb1225c02bd5a705d4d152669ce21f30c73071f6008
翡翠台,https://cdn.qd.je/163189/fct
翡翠台 4K「字幕」,https://cdn.qd.je/163189/fct4k
翡翠台「字幕」,https://cdn.qd.je/163189/fct2
翡翠台「WebVTT字幕」,https://cdn.qd.je/163189/fctvtt
明珠台「字幕」,https://cdn.qd.je/163189/mzt
明珠台「WebVTT字幕」,https://cdn.qd.je/163189/mztvtt
無綫新聞台,https://cdn.qd.je/163189/wxxw
TVB Plus,https://cdn.qd.je/163189/tvbp2
TVB Plus「字幕」,https://cdn.qd.je/163189/tvbp
TVB Plus「WebVTT字幕」,https://cdn.qd.je/163189/tvbpvtt
黃金華劇台「WebVTT字幕」,https://cdn.qd.je/163189/hjhjt
NOW新闻台,https://cdn.qd.je/163189/now
凤凰中文,https://cdn.qd.je/163189/fhzw
凤凰资讯,https://cdn.qd.je/163189/fhzx
凤凰香港,https://cdn.qd.je/163189/fhhk
CCTV 1「港澳版」,https://cdn.qd.je/163189/cctv1
CCTV 13,https://cdn.qd.je/163189/cctv13-2
HOY TV,https://cdn.qd.je/163189/hoy
HOY TV,https://cdn.qd.je/163189/hoy2
HOY 資訊台,https://cdn.qd.je/163189/hoy78
HOY 國際財經台,https://cdn.qd.je/163189/hoy76
ViuTV,https://cdn.qd.je/163189/viu
ViuTVsix,https://cdn.qd.je/163189/viu6
RTHK31,https://cdn.qd.je/163189/rthk31
RTHK32,https://cdn.qd.je/163189/rthk32
澳視澳門,https://cdn.qd.je/163189/asam
澳門衛星,https://cdn.qd.je/163189/as
澳門體育,https://cdn.qd.je/163189/amty
澳門綜藝,https://cdn.qd.je/163189/amzy
澳門莲花,https://cdn.qd.je/163189/amlh
重温经典,https://cdn.qd.je/163189/cwjd
TVB1,https://cdn.qd.je/163189/tvb1
TVBJ1,https://cdn.qd.je/163189/j1
翡翠剧集台,https://cdn.qd.je/163189/tvbd
广东珠江,https://cdn.qd.je/163189/gdzj
广东体育,https://cdn.qd.je/163189/gdty
八度空间,https://cdn.qd.je/163189/8tv
CH5,https://cdn.qd.je/163189/ch5
CH8,https://cdn.qd.je/163189/ch8
CHU,https://cdn.qd.je/163189/chu
龙华电影,https://cdn.qd.je/163189/lhdy
龙华经典,https://cdn.qd.je/163189/lhjd
龙华偶像,https://cdn.qd.je/163189/lhox
龙华日韩,https://cdn.qd.je/163189/lhrh
龙华戏剧,https://cdn.qd.je/163189/lhxj
龙华洋片,https://cdn.qd.je/163189/lhyp
龙华卡通,https://cdn.qd.je/163189/lhkt
金光布袋戏,https://cdn.qd.je/163189/jgbdx
华丽翡翠台,https://cdn.qd.je/163189/hlfct
TVB亚洲武侠,https://cdn.qd.je/163189/yzwx
TVB娱乐新闻台,https://cdn.qd.je/163189/ylxw
TVB星河,https://cdn.qd.je/163189/tvbxh
海峡卫视,https://cdn.qd.je/163189/hxws
海峡卫视,https://cdn.qd.je/163189/hxws2
TVB星河,https://cdn.qd.je/163189/xinghe
天映新加坡,https://cdn.qd.je/163189/typd
天映经典,https://cdn.qd.je/163189/ccm
华丽翡翠台,https://cdn.qd.je/163189/hlt
华丽翡翠台(硬字幕),https://cdn.qd.je/163189/jade
华丽翡翠台(新加坡),https://cdn.qd.je/163189/jade2
Astro AOD,https://cdn.qd.je/163189/aod
Astro欢喜台,https://cdn.qd.je/163189/hxt
爱奇艺,https://cdn.qd.je/163189/iqiyi
天映频道,https://cdn.qd.je/163189/typd2
天映经典,https://cdn.qd.je/163189/ccm2
TVB星河,https://cdn.qd.je/163189/tvbxh2
千禧经典台,https://cdn.qd.je/163189/tvbc
CCTV1,https://php.jdshipin.com/TVOD/iptv.php?id=cctv1
CCTV2,https://php.jdshipin.com/TVOD/iptv.php?id=cctv2
CCTV3,https://php.jdshipin.com/TVOD/iptv.php?id=cctv3
CCTV4,https://php.jdshipin.com/TVOD/iptv.php?id=cctv4
CCTV5,https://cdn.qd.je/163189/cctv5
CCTV5,https://cdn.qd.je/163189/cctv5-2
CCTV5+,https://php.jdshipin.com/TVOD/iptv.php?id=cctv5p
CCTV5+,https://cdn.qd.je/163189/cctv5p-2
CCTV6,https://php.jdshipin.com/TVOD/iptv.php?id=cctv6
CCTV7,https://php.jdshipin.com/TVOD/iptv.php?id=cctv7
CCTV8,https://php.jdshipin.com/TVOD/iptv.php?id=cctv8
CCTV9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9
CCTV10,https://php.jdshipin.com/TVOD/iptv.php?id=cctv10
CCTV11,https://php.jdshipin.com/TVOD/iptv.php?id=cctv11
CCTV12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12
CCTV13,https://php.jdshipin.com/TVOD/iptv.php?id=cctv13
CCTV14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14
CCTV15,https://php.jdshipin.com/TVOD/iptv.php?id=cctv15
CCTV16,https://php.jdshipin.com/TVOD/iptv.php?id=cctv16
CCTV16,https://cdn.qd.je/163189/cctv16-2
CCTV17,https://php.jdshipin.com/TVOD/iptv.php?id=cctv17
重温经典,https://cdn.qd.je/163189/cwjd2
广州综合,https://cdn.qd.je/163189/gzzh
广州新闻,https://cdn.qd.je/163189/gzxw
广州南国都市,https://cdn.qd.je/163189/ngds
五星体育,https://cdn.qd.je/163189/wxty
民视影剧台,https://cdn.qd.je/163189/msyj
公视戏剧,https://cdn.qd.je/163189/gsxj
采昌影剧台,https://cdn.qd.je/163189/ccyj
靖天映画,https://cdn.qd.je/163189/jtyh
靖天戏剧台,https://cdn.qd.je/163189/jtxj
靖天电影台,https://cdn.qd.je/163189/jtdy
靖洋戏剧台,https://cdn.qd.je/163189/jyxj
影迷数位电影台,https://cdn.qd.je/163189/ymswdyt
amc电影台,https://cdn.qd.je/163189/amc
CinemaWorld,https://cdn.qd.je/163189/cinemaworld
My Cinema Europe,https://cdn.qd.je/163189/mce
经典电影台,https://cdn.qd.je/163189/jddyt
CMusic,https://cdn.qd.je/163189/cmusic
DreamWorks梦工厂动画,https://cdn.qd.je/163189/dreamworks
精选动漫台,https://cdn.qd.je/163189/jxdmt
金光布袋戏,https://cdn.qd.je/163189/jgbdx2
纬来电影台,https://cdn.qd.je/163189/wldy
纬来戏剧台,https://cdn.qd.je/163189/wlxj
纬来体育台,https://cdn.qd.je/163189/wlty
龙祥时代,https://cdn.qd.je/163189/lxsd
东森电影,https://cdn.qd.je/163189/dsdy
东森戏剧,https://cdn.qd.je/163189/dsxj
东森洋片,https://cdn.qd.je/163189/dsyp
翡翠台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
翡翠台 4K,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB Plus,#KODIPROP:inputstream.adaptive.manifest_type=mpd
無綫新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
明珠台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
娛樂新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
無線衛星亞洲台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
創世電視,#KODIPROP:inputstream.adaptive.manifest_type=mpd
無線衛星新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
亞洲新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
半島電視台英語頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
France 24,#KODIPROP:inputstream.adaptive.manifest_type=mpd
DW,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NHK World-Japan,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NewsWorld,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER FREE,#KODIPROP:inputstream.adaptive.manifest_type=mpd
黃金翡翠台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
千禧經典台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
華語劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
粵語片台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
亞洲劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
黃金華劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
戲曲台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
美亞電影台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Thrill,#KODIPROP:inputstream.adaptive.manifest_type=mpd
天映經典頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
中國電影頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Extreme,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK 綜藝娛樂,#KODIPROP:inputstream.adaptive.manifest_type=mpd
KIX,#KODIPROP:inputstream.adaptive.manifest_type=mpd
tvN,#KODIPROP:inputstream.adaptive.manifest_type=mpd
PopC,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Action Hollywood Movies,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Rialto Classic Movies (RCM),#KODIPROP:inputstream.adaptive.manifest_type=mpd
Love Nature,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Love Nature 4K,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Global Trekker,#KODIPROP:inputstream.adaptive.manifest_type=mpd
FashionBox,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Arirang TV,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TRACE Sport Stars,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TRACE Urban,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Pet Club TV,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Globetrotter,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Docsville,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Pulse Documentaries,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NOW 70s,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NOW 80s,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NOW 90s00s,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NOW ROCK,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Concerto,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Sports,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 18台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 直播足球2台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 直播足球3台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER直播足球4台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 直播足球5台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 直播足球6台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER 直播足球7台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
互動窗 1,#KODIPROP:inputstream.adaptive.manifest_type=mpd
互動窗 2,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Kids Channel,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ZooMoo,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Nickelodeon,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Nick Jr.,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 獎門人,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER EYT,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 識食,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 識嘆,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Music,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 金曲,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 煲劇,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 單元劇,#KODIPROP:inputstream.adaptive.manifest_type=mpd
真情SUPER煲,#KODIPROP:inputstream.adaptive.manifest_type=mpd
中央電視台 綜合頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
中央電視台 中文國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
中央電視台 娛樂頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
中央電視台 戲曲頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
CGTN 記錄頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
CGTN 英語頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
雲南瀾湄國際衛視,#KODIPROP:inputstream.adaptive.manifest_type=mpd
東方衛視國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
安徽廣播電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
北京電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
廣西電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
福建海峽衛視國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
湖南電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
江蘇電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
廣東廣播電視台大灣區衛視頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
浙江電視台國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
深圳衛視國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
